INGRESO_BIN,CALIF_FINAL,EDAD,N_INTENTOS,TIEMPO_DESDE_EGRESO,CALIF_PROMEDIO_HIST,HA_INGRESADO_ANTES,PUNTAJE_MINEDU,ES_MIGRANTE,NIVEL_DIFICULTAD,COLEGIO_TIPO_GESTION,EGRESADO_RECIENTE_BIN,FACULTAD_COD,SEXO_COD,ANIO_POSTULA,ASISTENCIA,PARCIAL_1,PARCIAL_2
0,5.125,17.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2022,0.88,6.2,6.6
1,9.116,18.0,2,2,5.125,0,6.85,0,2,0,0,7,0,2023,1.0,12.5,10.4
0,11.159,18.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,1.0,12.1,12.5
0,10.025,19.0,2,3,11.159,0,6.4,0,3,0,0,11,1,2021,0.85,3.9,4.8
0,9.512,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.83,13.2,13.5
0,0.295,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2024,0.83,12.2,13.5
0,9.639,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.65,8.3,9.5
0,3.723,21.0,1,5,0.0,0,7.9,0,3,0,0,11,0,2019,0.89,10.8,10.5
0,1.894,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.72,9.4,9.5
0,5.939,19.0,2,2,1.8940000000000001,0,6.85,0,3,0,0,11,1,2023,1.0,12.5,12.2
0,0.449,19.0,3,2,3.9165,0,6.85,0,3,0,0,11,1,2023,0.71,11.9,11.4
0,0.961,19.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.7,5.9,6.0
0,5.519,17.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.85,10.9,11.1
0,0.0,19.0,2,3,5.519,0,6.4,0,3,0,0,11,1,2021,0.66,8.9,6.8
0,13.008,21.0,1,4,0.0,0,5.2,1,3,0,0,11,1,2018,0.73,9.6,9.6
1,14.334,22.0,2,4,13.008,0,5.2,1,4,0,0,3,1,2019,1.0,17.6,18.1
0,1.105,17.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2018,0.89,13.8,13.9
0,6.544,20.0,1,3,0.0,0,6.4,0,3,0,0,11,1,2021,0.93,12.0,11.9
0,6.473,21.0,2,4,6.544,0,6.4,0,3,0,0,11,1,2022,0.86,7.6,6.5
0,8.55,21.0,3,4,6.5085,0,6.4,0,3,0,0,11,1,2022,0.69,6.1,4.8
0,8.695,22.0,4,5,7.189,0,6.4,0,3,0,0,11,1,2023,0.93,8.4,7.9
0,8.53,22.0,5,5,7.5655,0,6.4,0,3,0,0,11,1,2023,0.54,10.5,8.7
0,11.764,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.71,11.4,11.6
0,11.804,19.0,2,2,11.763999999999998,0,6.85,0,3,0,0,11,1,2019,0.78,11.8,11.3
0,13.662,20.0,3,3,11.784000000000002,0,6.85,0,3,0,0,11,1,2020,0.91,10.2,8.3
0,2.225,21.0,4,4,12.409999999999998,0,6.85,0,3,0,0,11,1,2021,0.75,5.9,4.9
0,10.652,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,0,2024,0.9,10.7,10.9
0,12.401,19.0,2,2,10.651999999999997,0,7.1499999999999995,0,3,0,0,11,0,2025,1.0,8.6,8.4
0,0.651,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,0,2021,0.59,6.8,6.6
0,3.29,18.0,1,1,0.0,0,4.8,0,3,0,1,11,0,2024,0.64,9.1,8.3
0,10.911,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.62,10.2,10.1
1,13.4,19.0,2,2,10.911,0,7.1,0,3,0,0,11,1,2024,0.99,15.5,14.9
0,1.837,18.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.61,8.8,10.2
0,2.522,19.0,2,2,1.8370000000000002,0,7.9,0,3,0,0,11,1,2017,0.97,7.1,6.4
0,1.346,20.0,3,1,2.1795,0,6.85,0,3,0,1,11,1,2018,0.6,12.2,12.4
0,2.755,18.0,1,1,0.0,0,6.7,0,3,1,1,11,1,2020,0.78,13.0,12.8
0,0.0,19.0,2,3,2.755,0,6.4,0,3,1,0,11,1,2021,0.68,13.2,12.2
0,0.644,19.0,1,2,0.0,0,6.85,0,3,0,0,11,0,2019,0.95,9.2,8.6
0,14.969,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.84,6.9,7.9
0,7.286,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.74,4.2,4.1
0,0.68,18.0,2,1,7.286,0,7.1,0,3,0,1,11,1,2023,0.97,5.7,6.5
0,2.898,18.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.91,6.0,5.8
0,15.352,18.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2018,1.0,12.8,13.6
0,10.606,18.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2023,0.53,9.7,10.5
1,12.333,19.0,2,2,10.606,0,6.900994407311418,0,3,0,0,10,1,2024,0.91,14.1,14.9
1,12.448,19.0,3,2,11.4695,1,6.900994407311418,0,3,0,0,10,1,2024,1.0,16.3,17.3
0,13.631,20.0,4,3,11.795666666666667,1,6.900994407311418,0,3,0,0,11,1,2025,0.79,6.4,6.9
0,5.793,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,0,2019,0.75,11.6,11.2
0,8.297,20.0,2,3,5.792999999999999,0,6.900994407311418,1,3,0,0,11,0,2020,0.78,10.1,8.7
0,2.031,17.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2016,0.84,9.0,8.3
0,4.581,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2016,0.84,10.8,11.2
0,4.076,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.86,13.5,14.6
0,6.987,18.0,1,2,0.0,0,7.7,0,3,1,0,11,0,2022,0.76,8.8,9.3
0,6.633,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2021,0.75,9.6,9.3
0,10.539,18.0,2,2,6.633000000000001,0,6.900994407311418,0,3,0,0,11,1,2022,0.82,9.9,9.5
1,12.906,18.0,3,2,8.585999999999999,0,6.900994407311418,0,5,0,0,4,1,2022,0.96,20.0,20.0
0,9.865,18.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2018,0.66,4.2,4.8
0,12.51,19.0,2,2,9.865,0,6.900994407311418,0,3,0,0,11,1,2019,0.87,11.1,11.1
0,12.065,19.0,3,2,11.1875,0,6.900994407311418,0,3,0,0,11,1,2019,1.0,9.1,8.6
0,12.052,20.0,4,3,11.479999999999999,0,6.900994407311418,0,3,0,0,11,1,2020,1.0,10.8,10.0
0,2.409,21.0,5,4,11.623,0,6.900994407311418,0,3,0,0,11,1,2021,0.71,7.8,7.0
0,10.156,21.0,6,4,9.7802,0,6.900994407311418,0,3,1,0,11,1,2021,0.69,9.3,8.6
1,13.0,22.0,7,5,9.842833333333333,0,6.900994407311418,0,5,1,0,4,1,2022,0.97,18.5,18.4
0,2.847,16.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2018,0.83,17.2,16.4
0,9.184,17.0,1,1,0.0,0,7.9,0,3,0,1,11,0,2017,0.68,7.3,8.0
0,5.233,18.0,2,2,9.183999999999997,0,7.9,0,3,0,0,11,0,2018,0.81,8.3,8.9
0,10.156,18.0,3,2,7.2085,0,7.9,0,3,0,0,11,0,2018,0.63,8.3,10.0
0,12.233,19.0,4,3,8.190999999999999,0,7.9,0,3,0,0,11,0,2019,1.0,4.9,5.3
0,7.648,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.83,8.6,7.2
1,10.197,19.0,2,2,7.648,0,7.1499999999999995,0,3,0,0,10,1,2025,0.99,14.1,12.5
0,5.295,20.0,1,4,0.0,0,7.9,0,3,0,0,11,0,2017,1.0,6.2,6.3
0,5.731,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.75,12.0,12.0
0,10.376,18.0,2,2,5.731,0,6.85,0,3,0,0,11,1,2019,0.97,10.6,10.4
0,9.098,18.0,3,2,8.0535,0,6.85,0,3,0,0,11,1,2019,0.71,7.6,6.4
0,9.52,19.0,4,3,8.401666666666667,0,6.85,0,3,0,0,11,1,2020,0.89,9.0,8.1
0,12.249,18.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.75,13.4,14.5
1,13.338,19.0,2,3,12.249,0,6.4,0,5,0,0,4,1,2021,0.98,18.9,19.9
0,3.603,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.72,9.4,9.7
0,10.358,19.0,1,1,0.0,0,7.9,0,3,1,1,11,1,2017,0.86,8.8,9.4
0,13.309,19.0,2,2,10.358000000000002,0,7.9,0,3,1,0,11,1,2017,0.8,9.6,8.4
0,10.94,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.59,8.1,8.4
0,14.231,17.0,2,1,10.94,0,6.85,0,3,0,1,11,1,2018,0.76,4.1,3.5
1,16.043,18.0,3,2,12.5855,0,6.85,0,5,0,0,1,1,2019,1.0,18.8,20.0
0,4.11,20.0,1,4,0.0,0,6.900994407311418,1,3,0,0,11,1,2020,0.57,9.8,10.3
0,1.197,21.0,2,5,4.11,0,6.900994407311418,1,3,0,0,11,1,2021,0.71,10.4,8.8
0,0.0,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2024,0.72,9.3,8.0
0,0.661,17.0,1,1,0.0,0,3.7,0,3,0,1,11,1,2021,0.82,7.6,7.5
0,7.242,18.0,2,2,0.6610000000000005,0,3.7,1,3,0,0,11,1,2022,0.76,8.9,8.0
0,3.219,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.92,5.4,6.5
0,4.296,17.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.95,15.1,13.2
0,7.528,18.0,2,3,4.296,0,7.0,0,3,0,0,11,1,2023,0.86,6.3,6.2
1,9.511,18.0,3,3,5.912000000000001,0,7.0,0,3,0,0,10,1,2023,0.94,15.8,14.3
0,5.677,16.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.93,8.3,7.9
0,10.355,17.0,2,1,5.677,0,6.4,0,3,0,1,11,1,2019,0.67,12.6,11.4
0,11.381,17.0,3,1,8.016,0,6.4,0,3,0,1,11,1,2019,1.0,9.4,9.4
0,3.341,20.0,1,4,0.0,0,6.900994407311418,0,3,0,0,11,0,2016,0.6,6.3,5.4
0,4.17,21.0,2,5,3.341,0,6.900994407311418,0,3,0,0,11,0,2017,0.62,12.5,11.8
0,1.937,17.0,1,1,0.0,0,6.85,1,3,0,1,11,0,2018,0.88,11.2,12.3
0,12.845,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,1.0,10.7,10.3
1,14.933,20.0,2,3,12.844999999999999,0,7.1,0,5,0,0,4,1,2025,1.0,18.2,15.5
0,7.046,18.0,1,1,0.0,0,5.9,1,3,0,1,11,1,2018,0.81,15.4,15.2
0,2.422,17.0,1,1,0.0,0,6.7,0,3,0,1,11,0,2020,0.76,7.7,8.0
1,2.294,18.0,2,2,2.422,0,6.7,0,4,0,0,3,0,2021,0.92,16.8,17.7
0,4.563,18.0,1,2,0.0,0,4.7,1,3,0,0,11,1,2020,0.74,10.4,9.7
0,0.0,19.0,2,3,4.563,0,6.4,0,3,0,0,11,1,2021,0.87,10.6,11.3
0,4.474,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.87,5.2,4.7
0,8.858,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,1.0,9.0,9.3
0,10.788,19.0,2,3,8.858,0,7.9,0,3,0,0,11,1,2019,0.77,7.4,8.5
0,9.769,18.0,1,2,0.0,0,6.900994407311418,0,3,1,0,11,1,2022,0.66,11.5,10.4
1,13.717,19.0,2,3,9.769,0,6.900994407311418,0,5,0,0,1,1,2023,0.97,19.4,17.6
0,13.632,21.0,1,5,0.0,0,7.9,0,3,0,0,11,1,2020,0.81,4.2,3.8
0,4.475,19.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.86,9.3,9.7
0,2.13,20.0,2,3,4.475,0,7.0,0,3,0,0,11,1,2023,0.95,12.2,13.9
1,13.526,19.0,1,3,0.0,0,7.9,0,3,0,0,0,1,2019,0.94,15.6,15.7
0,3.603,17.0,1,1,0.0,0,5.3,0,3,0,1,11,1,2021,0.77,11.2,11.8
0,5.234,21.0,1,4,0.0,0,7.9,0,3,0,0,11,1,2017,0.56,10.3,9.6
0,10.744,23.0,2,5,5.234,0,7.9,0,3,0,0,11,1,2018,0.9,10.3,9.6
1,12.224,23.0,3,5,7.988999999999999,0,7.9,0,2,0,0,7,1,2018,0.97,13.0,13.4
0,1.965,18.0,1,2,0.0,0,6.85,0,3,0,0,11,0,2019,0.71,6.4,7.9
0,6.598,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.95,6.6,6.6
0,12.915,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2016,0.91,11.2,11.4
1,14.082,19.0,2,3,12.915,0,7.9,0,3,0,0,11,1,2017,1.0,17.3,16.6
0,4.585,18.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,0,2022,0.74,9.1,8.5
0,8.507,19.0,2,2,4.584999999999999,0,6.900994407311418,0,3,0,0,11,0,2023,0.7,8.3,9.5
0,9.386,19.0,3,2,6.546000000000001,0,6.900994407311418,0,3,0,0,11,0,2023,0.7,8.6,7.2
0,10.019,20.0,4,3,7.4926666666666675,0,6.900994407311418,0,3,0,0,11,0,2024,0.84,12.0,11.3
1,11.771,20.0,5,3,8.12425,0,6.900994407311418,0,3,0,0,10,0,2024,0.99,17.3,17.0
0,8.838,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.7,9.3,9.6
0,2.085,18.0,1,2,0.0,0,6.4,0,3,0,0,11,0,2020,0.97,10.1,9.5
0,0.0,19.0,2,3,2.085,0,6.4,0,3,0,0,11,0,2021,0.8,6.5,7.4
1,11.486,19.0,1,3,0.0,0,6.7,0,5,0,0,1,1,2022,0.96,20.0,20.0
0,1.016,19.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,0,2025,0.68,10.9,10.9
0,7.514,17.0,1,1,0.0,0,8.4,1,3,0,1,11,1,2016,0.95,5.5,6.5
0,2.613,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.71,9.9,8.9
0,11.515,18.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.71,9.7,10.9
0,12.774,19.0,2,3,11.515000000000002,0,7.9,0,3,0,0,11,1,2018,0.57,9.5,11.2
0,14.462,19.0,3,3,12.144499999999999,0,7.9,0,3,0,0,11,1,2018,0.79,12.0,11.9
0,14.554,21.0,4,5,12.917,0,7.9,0,3,0,0,11,1,2020,0.68,10.2,10.9
0,2.711,16.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2018,1.0,13.1,11.8
0,5.407,17.0,2,1,2.7110000000000003,0,6.4,0,3,0,1,11,0,2019,0.79,6.9,6.3
0,5.474,17.0,3,1,4.059,0,6.4,0,3,0,1,11,0,2019,0.8,9.7,10.3
0,10.211,18.0,4,2,4.530666666666667,0,6.4,0,3,0,0,11,0,2020,0.73,9.6,12.0
0,0.0,19.0,5,3,5.95075,0,6.4,0,3,0,0,11,0,2021,0.68,6.7,4.9
0,11.241,17.0,1,1,0.0,0,5.5,1,3,0,1,11,1,2023,0.65,11.8,12.0
1,13.927,18.0,2,2,11.241,0,5.5,1,4,0,0,3,1,2024,0.92,16.7,17.9
0,4.061,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,1.0,9.4,11.2
0,4.394,19.0,2,2,4.061,0,7.1,0,3,0,0,11,1,2024,0.79,10.7,10.5
0,5.287,19.0,3,2,4.227500000000001,0,7.1,0,3,1,0,11,1,2024,0.7,9.6,10.9
0,5.644,20.0,4,3,4.580666666666667,0,7.1,0,3,0,0,11,1,2025,0.82,7.6,8.4
0,2.201,18.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2016,0.86,4.8,6.6
0,5.151,19.0,2,2,2.2010000000000005,0,6.900994407311418,1,3,0,0,11,1,2017,0.64,7.6,7.4
0,4.863,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2024,0.69,5.9,6.0
0,5.03,20.0,2,3,4.863,0,6.900994407311418,1,3,0,0,11,1,2025,0.87,13.7,13.0
0,1.886,19.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.72,9.1,8.8
0,1.382,20.0,2,3,1.886,0,6.4,0,3,0,0,11,1,2021,0.61,8.5,8.2
0,3.023,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.72,11.6,10.8
0,1.805,18.0,2,2,3.0230000000000006,0,6.85,0,3,0,0,11,1,2023,0.65,6.6,8.4
0,10.975,18.0,1,1,0.0,0,6.4,0,3,1,1,11,1,2019,1.0,7.5,7.5
1,14.501,19.0,2,2,10.975,0,6.4,0,5,1,0,6,1,2020,0.92,17.8,17.3
0,7.131,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2023,0.5,10.7,9.1
0,6.895,18.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.94,9.6,8.7
0,0.23,19.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.89,10.4,9.8
0,5.009,19.0,1,2,0.0,0,8.0,1,3,0,0,11,0,2023,0.72,9.9,11.0
0,7.231,20.0,2,3,5.009,0,8.0,1,3,0,0,11,0,2024,0.94,6.8,6.3
0,3.341,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.73,9.5,10.0
0,4.489,20.0,1,5,0.0,0,6.4,0,3,0,0,11,1,2023,0.69,6.7,6.2
0,12.151,18.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2016,0.7,9.6,9.1
0,4.811,18.0,1,2,0.0,0,6.900994407311418,0,3,1,0,11,1,2022,0.99,8.2,7.6
0,8.159,19.0,2,3,4.811,0,6.900994407311418,0,3,1,0,11,1,2023,0.8,15.7,15.6
0,8.174,19.0,3,3,6.484999999999999,0,6.900994407311418,0,3,1,0,11,1,2023,0.72,9.3,7.9
0,10.962,20.0,4,4,7.048000000000001,0,6.900994407311418,0,3,1,0,11,1,2024,0.66,5.9,6.7
0,6.984,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.72,10.7,11.3
0,7.837,18.0,2,2,6.984,0,7.0,0,3,0,0,11,1,2022,0.66,13.6,12.7
0,9.098,18.0,3,2,7.4105,0,7.0,0,3,0,0,11,1,2022,0.75,7.9,8.6
0,9.573,19.0,4,3,7.973000000000002,0,7.0,0,3,0,0,11,1,2023,0.85,5.4,3.9
0,10.505,19.0,5,3,8.373,0,7.0,0,3,0,0,11,1,2023,1.0,11.4,10.7
0,11.659,20.0,6,4,8.799400000000002,0,7.0,0,3,0,0,11,1,2024,0.74,5.9,5.5
0,11.254,20.0,7,4,9.276,0,7.0,0,3,0,0,11,1,2024,0.82,8.3,9.4
0,12.131,21.0,8,5,9.558571428571428,0,7.0,0,3,0,0,11,1,2025,0.66,8.8,9.5
0,9.212,18.0,1,2,0.0,0,3.9,1,3,0,0,11,1,2021,1.0,9.2,7.8
1,13.309,18.0,1,1,0.0,0,7.1499999999999995,0,4,0,1,5,1,2024,1.0,17.9,18.7
0,6.401,19.0,1,3,0.0,0,6.4,0,3,0,0,11,1,2021,0.82,7.7,7.1
0,9.489,20.0,2,4,6.401,0,6.4,0,3,0,0,11,1,2022,0.87,8.7,9.3
1,8.733,20.0,3,4,7.945,0,6.4,0,4,0,0,3,1,2022,0.96,15.7,14.9
1,11.327,18.0,1,2,0.0,0,6.7,0,5,0,0,4,1,2021,0.94,19.3,19.2
0,5.335,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,1,2023,0.86,9.6,8.8
0,6.636,20.0,2,3,5.335,0,6.900994407311418,1,3,0,0,11,1,2024,1.0,10.5,10.4
0,12.198,20.0,1,4,0.0,0,7.9,0,3,0,0,11,1,2019,0.93,11.5,10.3
0,12.942,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,1,2019,0.84,10.4,9.5
0,7.636,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.81,10.5,9.9
0,12.485,18.0,2,2,7.635999999999999,0,6.85,0,3,1,0,11,1,2019,0.82,5.4,4.5
1,14.175,19.0,3,3,10.0605,0,6.85,0,5,1,0,4,1,2020,0.93,19.3,18.9
0,4.744,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2016,0.68,10.6,10.7
0,2.574,21.0,2,4,4.744,0,6.900994407311418,1,3,0,0,11,1,2018,0.75,11.2,12.5
0,1.412,19.0,1,3,0.0,0,6.4,0,3,0,0,11,1,2021,0.97,7.7,6.5
0,13.752,19.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.69,7.8,6.7
1,15.275,19.0,2,2,13.752,0,6.85,0,3,0,0,0,1,2019,0.98,14.5,14.5
0,2.855,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,0,2020,0.74,10.7,9.1
0,5.627,19.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2017,0.75,12.0,12.2
0,5.787,20.0,2,4,5.627,0,7.9,0,3,0,0,11,0,2018,0.68,8.4,8.4
0,8.776,20.0,3,4,5.706999999999999,0,7.9,0,3,0,0,11,0,2018,0.83,11.7,12.2
0,11.716,21.0,4,5,6.7299999999999995,0,7.9,0,3,0,0,11,0,2019,0.79,9.7,11.9
0,10.902,21.0,5,5,7.9765,0,7.9,0,3,0,0,11,0,2019,0.64,9.1,9.1
0,9.25,17.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.7,8.9,8.3
0,10.966,18.0,2,2,9.250000000000002,0,6.4,0,3,0,0,11,1,2020,0.77,11.3,12.2
1,14.41,19.0,3,3,10.107999999999999,0,6.4,0,4,0,0,3,1,2021,1.0,17.1,17.1
0,3.26,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.66,15.1,14.9
0,8.851,19.0,1,2,0.0,0,6.85,1,3,0,0,11,1,2023,0.6,7.3,9.1
0,11.442,20.0,2,3,8.850999999999999,0,6.85,1,3,0,0,11,1,2024,0.64,10.7,11.4
1,10.71,20.0,3,3,10.1465,0,6.85,1,3,0,0,10,1,2024,0.95,14.5,13.6
1,12.329,17.0,1,1,0.0,0,7.1,0,2,1,1,7,1,2023,0.99,12.0,11.1
0,10.189,20.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2019,0.77,9.4,8.0
0,6.628,20.0,2,3,10.189,0,7.9,0,3,0,0,11,0,2019,0.71,9.7,8.6
0,8.615,18.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,0,2025,0.96,8.9,8.4
0,3.176,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.67,6.6,4.8
1,13.75,28.0,2,1,12.432000000000002,0,6.7,0,2,0,1,7,1,2020,0.93,14.7,14.9
0,1.273,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.89,9.2,8.7
0,3.421,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2021,0.81,9.4,8.8
0,2.457,18.0,2,2,3.4210000000000003,0,6.900994407311418,0,3,0,0,11,1,2022,0.97,11.4,11.4
0,6.831,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.77,11.8,11.9
0,5.404,19.0,2,1,6.8309999999999995,0,6.95,0,3,0,1,11,1,2025,0.83,8.1,8.5
0,4.24,20.0,1,3,0.0,0,7.1,0,3,0,0,11,1,2025,0.94,9.0,7.3
0,4.763,21.0,1,4,0.0,0,6.4,0,3,0,0,11,0,2022,0.73,7.5,6.4
0,0.0,19.0,1,3,0.0,0,6.4,0,3,0,0,11,0,2021,0.5,6.6,6.1
1,11.932,19.0,1,3,0.0,0,6.4,0,2,0,0,7,1,2021,0.98,15.8,14.5
0,4.91,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,1.0,6.2,6.7
0,3.693,19.0,2,3,4.91,0,6.85,0,3,0,0,11,1,2020,0.95,8.4,9.0
0,2.293,18.0,1,2,0.0,0,7.9,0,3,0,0,11,0,2018,0.7,6.9,6.3
0,1.532,21.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.72,10.8,11.4
0,0.117,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.5,13.9,14.1
0,4.551,18.0,2,2,0.11699999999999999,0,6.7,0,3,0,0,11,0,2021,0.9,6.1,6.4
0,0.628,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.75,4.8,1.9
0,3.159,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,1.0,9.1,8.9
0,5.276,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.71,9.4,8.8
0,1.729,20.0,1,4,0.0,0,6.85,0,3,0,0,11,1,2021,0.6,9.9,9.8
0,11.368,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2018,0.67,8.9,7.7
1,14.818,19.0,2,3,11.368,0,7.9,0,4,0,0,5,1,2018,0.94,16.6,16.2
0,0.336,19.0,1,3,0.0,0,6.85,0,3,0,0,11,1,2024,0.91,12.0,11.6
0,7.158,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.51,4.5,5.4
0,5.325,18.0,2,2,7.158,0,7.0,0,3,0,0,11,1,2022,0.96,8.5,8.3
0,8.791,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.58,12.0,12.2
0,8.979,19.0,2,3,8.791,0,6.85,0,3,0,0,11,1,2024,0.79,8.6,7.7
0,10.473,19.0,3,3,8.885000000000002,0,6.85,0,3,0,0,11,1,2024,0.69,7.3,6.7
1,11.167,20.0,4,4,9.414333333333332,0,6.85,0,3,0,0,10,1,2025,0.98,17.0,16.1
0,9.915,20.0,1,3,0.0,0,6.85,0,3,0,0,11,0,2024,0.89,8.6,10.7
1,10.851,20.0,2,3,9.914999999999997,0,6.85,0,3,0,0,10,0,2024,0.97,13.3,13.1
0,5.765,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,1.0,9.8,10.6
0,0.657,19.0,2,2,5.765,0,7.1,0,3,0,0,11,1,2024,0.86,11.3,12.3
0,4.317,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,1.0,15.4,14.1
0,3.839,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.75,11.5,11.5
0,2.477,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,1.0,12.3,12.0
0,5.538,20.0,1,3,0.0,0,7.1,0,3,0,0,11,1,2025,1.0,8.1,9.4
1,12.806,21.0,1,5,0.0,0,7.9,0,2,0,0,8,1,2018,0.96,15.0,15.6
0,3.491,18.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.74,9.6,9.5
0,1.755,19.0,2,2,3.4910000000000005,0,6.4,0,3,0,0,11,1,2020,0.7,9.7,9.8
0,12.409,18.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.65,6.7,6.0
0,0.0,20.0,2,5,12.409,0,7.9,0,3,0,0,11,1,2021,0.61,9.0,8.0
0,6.083,20.0,3,5,6.2045,0,7.9,0,3,0,0,11,1,2021,0.76,10.4,9.6
0,8.556,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2017,0.81,10.3,10.8
0,10.642,20.0,2,3,8.556000000000001,0,7.9,0,3,0,0,11,1,2017,0.72,10.7,11.6
1,11.139,21.0,3,4,9.598999999999998,0,7.9,0,3,0,0,2,1,2018,0.92,14.9,15.5
